"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Paper_ref_overlap"
"539","GOTERM_MF_FAT","GO:0032549~ribonucleoside binding","111","11.78343949044586","7.694669779659536E-4","PI4K2B, ERCC6L, NRK, BUB1B, TTF2, MKI67, SMC4, IGF1R, SMC2, HHAT, TUBB5, CHEK1, PDK3, SEPHS1, GUCY1A3, EPHA7, ENTPD1, LIG1, ARL15, PRKCE, DDX11, VRK1, PASK, EEF1A1, MELK, KATNAL2, ROR1, ROR2, KIF20B, TRIB2, ABCG2, STK39, STK3, BRIP1, FIGNL1, MYH10, N4BP2, MAP2K6, PLK4, LYN, MYH7B, ATP8B2, UBE2C, TNK2, PLK2, ABCA4, CDC7, SMARCA1, CDK6, PAN3, CDK2, CDK1, CDK14, DDR1, TOP2A, DYRK2, MCM7, PRKAG2, CHD3, KIF11, RND3, FARS2, KIF15, SEPT6, TUBA1A, PBK, RIOK1, KIF1A, HELLS, CAMK1D, APAF1, HUNK, CTPS2, KIF23, KIF22, RENBP, CIT, ARL4C, TUBB2B, RAD51C, KIFC1, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, CAMK1G, MCM2, MYH7, PRPS2, RNASEL, SRC, SLFN9, GNAI1, AURKB, AURKA, REM1, ERBB4, ERBB2, RAD54L, RRM1, SEPT11, NPM1, TPK1, ATAD2, CENPE, CLCN5, RAD51, KIF26B, TRIP13","739","1875","16866","1.3511058186738836","0.6096262218365973","0.015245793136938036","0.01403660104022259",FALSE
"540","GOTERM_MF_FAT","GO:0001883~purine nucleoside binding","111","11.78343949044586","7.694669779659536E-4","PI4K2B, ERCC6L, NRK, BUB1B, TTF2, MKI67, SMC4, IGF1R, SMC2, HHAT, TUBB5, CHEK1, PDK3, SEPHS1, GUCY1A3, EPHA7, ENTPD1, LIG1, ARL15, PRKCE, DDX11, VRK1, PASK, EEF1A1, MELK, KATNAL2, ROR1, ROR2, KIF20B, TRIB2, ABCG2, STK39, STK3, BRIP1, FIGNL1, MYH10, N4BP2, MAP2K6, PLK4, LYN, MYH7B, ATP8B2, UBE2C, TNK2, PLK2, ABCA4, CDC7, SMARCA1, CDK6, PAN3, CDK2, CDK1, CDK14, DDR1, TOP2A, DYRK2, MCM7, PRKAG2, CHD3, KIF11, RND3, FARS2, KIF15, SEPT6, TUBA1A, PBK, RIOK1, KIF1A, HELLS, CAMK1D, APAF1, HUNK, CTPS2, KIF23, KIF22, RENBP, CIT, ARL4C, TUBB2B, RAD51C, KIFC1, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, CAMK1G, MCM2, MYH7, PRPS2, RNASEL, SRC, SLFN9, GNAI1, AURKB, AURKA, REM1, ERBB4, ERBB2, RAD54L, RRM1, SEPT11, NPM1, TPK1, ATAD2, CENPE, CLCN5, RAD51, KIF26B, TRIP13","739","1875","16866","1.3511058186738836","0.6096262218365973","0.015245793136938036","0.01403660104022259",TRUE
"541","GOTERM_MF_FAT","GO:0017076~purine nucleotide binding","112","11.8895966029724","0.0011598548484320855","PI4K2B, ERCC6L, NRK, BUB1B, TTF2, MKI67, SMC4, IGF1R, SMC2, HHAT, TUBB5, CHEK1, PDK3, SEPHS1, GUCY1A3, EPHA7, ENTPD1, LIG1, ARL15, PRKCE, DDX11, VRK1, PASK, EEF1A1, MELK, KATNAL2, ROR1, ROR2, KIF20B, TRIB2, ABCG2, STK39, STK3, BRIP1, FIGNL1, MYH10, N4BP2, MAP2K6, PLK4, LYN, MYH7B, ATP8B2, UBE2C, TNK2, PLK2, ABCA4, CDC7, SMARCA1, POLA1, CDK6, PAN3, CDK2, CDK1, CDK14, DDR1, TOP2A, DYRK2, MCM7, PRKAG2, CHD3, KIF11, RND3, FARS2, KIF15, SEPT6, TUBA1A, PBK, RIOK1, KIF1A, HELLS, CAMK1D, APAF1, HUNK, CTPS2, KIF23, KIF22, RENBP, CIT, ARL4C, TUBB2B, RAD51C, KIFC1, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, CAMK1G, MCM2, MYH7, PRPS2, RNASEL, SRC, SLFN9, GNAI1, AURKB, AURKA, REM1, ERBB4, ERBB2, RAD54L, RRM1, SEPT11, NPM1, TPK1, ATAD2, CENPE, CLCN5, RAD51, KIF26B, TRIP13","739","1918","16866","1.3327143604989975","0.7578420831706576","0.020860330582830006","0.019205831754919533",TRUE
"542","GOTERM_MF_FAT","GO:0032555~purine ribonucleotide binding","111","11.78343949044586","0.0014005720620797115","PI4K2B, ERCC6L, NRK, BUB1B, TTF2, MKI67, SMC4, IGF1R, SMC2, HHAT, TUBB5, CHEK1, PDK3, SEPHS1, GUCY1A3, EPHA7, ENTPD1, LIG1, ARL15, PRKCE, DDX11, VRK1, PASK, EEF1A1, MELK, KATNAL2, ROR1, ROR2, KIF20B, TRIB2, ABCG2, STK39, STK3, BRIP1, FIGNL1, MYH10, N4BP2, MAP2K6, PLK4, LYN, MYH7B, ATP8B2, UBE2C, TNK2, PLK2, ABCA4, CDC7, SMARCA1, CDK6, PAN3, CDK2, CDK1, CDK14, DDR1, TOP2A, DYRK2, MCM7, PRKAG2, CHD3, KIF11, RND3, FARS2, KIF15, SEPT6, TUBA1A, PBK, RIOK1, KIF1A, HELLS, CAMK1D, APAF1, HUNK, CTPS2, KIF23, KIF22, RENBP, CIT, ARL4C, TUBB2B, RAD51C, KIFC1, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, CAMK1G, MCM2, MYH7, PRPS2, RNASEL, SRC, SLFN9, GNAI1, AURKB, AURKA, REM1, ERBB4, ERBB2, RAD54L, RRM1, SEPT11, NPM1, TPK1, ATAD2, CENPE, CLCN5, RAD51, KIF26B, TRIP13","739","1908","16866","1.3277376362754358","0.8196216552983151","0.024824632346717206","0.022855712201474712",TRUE
"543","GOTERM_MF_FAT","GO:0032553~ribonucleotide binding","111","11.78343949044586","0.001862835322784624","PI4K2B, ERCC6L, NRK, BUB1B, TTF2, MKI67, SMC4, IGF1R, SMC2, HHAT, TUBB5, CHEK1, PDK3, SEPHS1, GUCY1A3, EPHA7, ENTPD1, LIG1, ARL15, PRKCE, DDX11, VRK1, PASK, EEF1A1, MELK, KATNAL2, ROR1, ROR2, KIF20B, TRIB2, ABCG2, STK39, STK3, BRIP1, FIGNL1, MYH10, N4BP2, MAP2K6, PLK4, LYN, MYH7B, ATP8B2, UBE2C, TNK2, PLK2, ABCA4, CDC7, SMARCA1, CDK6, PAN3, CDK2, CDK1, CDK14, DDR1, TOP2A, DYRK2, MCM7, PRKAG2, CHD3, KIF11, RND3, FARS2, KIF15, SEPT6, TUBA1A, PBK, RIOK1, KIF1A, HELLS, CAMK1D, APAF1, HUNK, CTPS2, KIF23, KIF22, RENBP, CIT, ARL4C, TUBB2B, RAD51C, KIFC1, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, CAMK1G, MCM2, MYH7, PRPS2, RNASEL, SRC, SLFN9, GNAI1, AURKB, AURKA, REM1, ERBB4, ERBB2, RAD54L, RRM1, SEPT11, NPM1, TPK1, ATAD2, CENPE, CLCN5, RAD51, KIF26B, TRIP13","739","1923","16866","1.3173808684417743","0.8975630371561651","0.03120887122966569","0.028733596896650504",TRUE
"544","GOTERM_MF_FAT","GO:0004672~protein kinase activity","44","4.670912951167728","0.003317154031982651","DDR1, RNASEL, DYRK2, SRC, NRK, STK39, PRKAG2, BUB1B, AURKB, IGF1R, AURKA, STK3, CCND1, ERBB4, CHEK1, ERBB2, PBK, PDK3, SOX9, RIOK1, MAP2K6, LYN, PLK4, EPHA7, CAMK1D, PRKCE, PLK2, TNK2, HUNK, CDC7, VRK1, PASK, CIT, PAN3, DBF4, CDK6, MELK, CDK2, CDK1, ROR1, ROR2, TRIB2, CDK14, CAMK1G","739","638","16866","1.5739816154169193","0.9827561595928458","0.05048593156775942","0.04648173257996492",TRUE
"545","GOTERM_MF_FAT","GO:0016887~ATPase activity","32","3.397027600849257","0.004142244023650115","TOP2A, MCM7, CHD3, KIF11, TTF2, KIF15, BRIP1, FIGNL1, KIF1A, MYH10, ENTPD1, ATP8B2, DDX11, ATAD2, ABCA4, KIF23, KIF22, ATP1B2, SMARCA1, CENPE, RAD51C, RAD51, KIFC1, KATNAL2, KIF26B, MCM4, KIF2C, MCM6, KIF20B, RAD18, MYH7, ABCG2","739","427","16866","1.710368781155622","0.9937322315017026","0.05692094877442798","0.05240636820932617",TRUE
"546","GOTERM_MF_FAT","GO:0016301~kinase activity","54","5.7324840764331215","0.006092216233769465","DDR1, CDKN1C, PI4K2B, DYRK2, NRK, PRKAG2, BUB1B, IGF1R, AKAP12, CCND1, CHEK1, PBK, PDK3, RIOK1, SOX9, SKP2, SEPHS1, EPHA7, CAMK1D, PRKCE, HUNK, VRK1, PASK, CIT, DBF4, MELK, CCNE1, ROR1, ROR2, TRIB2, CAMK1G, PRPS2, RNASEL, SRC, STK39, AURKB, AURKA, STK3, FGGY, ERBB4, ERBB2, N4BP2, MAP2K6, PLK4, LYN, TPK1, PLK2, TNK2, CDC7, PAN3, CDK6, CDK2, CDK1, CDK14","739","852","16866","1.4465112733232957","0.9994286211534709","0.07526040862525309","0.0692912674669133",FALSE
"547","GOTERM_MF_FAT","GO:0017111~nucleoside-triphosphatase activity","48","5.095541401273886","0.007042018566612914","TOP2A, ERCC6L, MCM7, CHD3, KIF11, TTF2, GNAI1, KIF15, BRIP1, SNX29, TUBB5, GNG2, TUBA1A, FIGNL1, RAD54L, KIF1A, MYH10, MYH7B, HELLS, ENTPD1, ATP8B2, DDX11, ATAD2, ABCA4, KIF23, KIF22, ATP1B2, SMARCA1, EEF1A1, CENPE, TUBB2B, RAD51C, RAD51, KIFC1, KATNAL2, KIF26B, RHOJ, GNB4, MCM3, MCM4, MCM5, KIF2C, MCM6, KIF20B, RAD18, MCM2, MYH7, ABCG2","739","742","16866","1.4764032403371643","0.9998223666912929","0.08443518340164308","0.07773836182358962",FALSE
"548","GOTERM_MF_FAT","GO:0016773~phosphotransferase activity, alcohol group as acceptor","47","4.989384288747346","0.011008048406365475","DDR1, PI4K2B, RNASEL, DYRK2, SRC, NRK, STK39, PRKAG2, BUB1B, AURKB, IGF1R, AURKA, STK3, FGGY, CCND1, ERBB4, CHEK1, ERBB2, PBK, PDK3, SOX9, RIOK1, N4BP2, MAP2K6, LYN, PLK4, EPHA7, CAMK1D, PRKCE, PLK2, TNK2, HUNK, CDC7, VRK1, PASK, CIT, PAN3, DBF4, CDK6, MELK, CDK2, CDK1, ROR1, ROR2, TRIB2, CDK14, CAMK1G","739","742","16866","1.4456448394968069","0.9999986647903754","0.11921399667900222","0.10975875736758504",FALSE
"549","GOTERM_MF_FAT","GO:0016462~pyrophosphatase activity","49","5.201698513800425","0.0127913380847347","TOP2A, ERCC6L, MCM7, CHD3, KIF11, TTF2, KIF15, TUBB5, TUBA1A, KIF1A, HELLS, ENTPD1, DDX11, KIF23, ATP1B2, KIF22, EEF1A1, TUBB2B, RAD51C, KIFC1, KATNAL2, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, KIF20B, MCM2, MYH7, ABCG2, FHIT, GNAI1, BRIP1, SNX29, GNG2, FIGNL1, RAD54L, MYH10, MYH7B, ATP8B2, ABCA4, ATAD2, SMARCA1, CENPE, RAD51, KIF26B, GNB4, RAD18","739","788","16866","1.4191801240529458","0.9999998528549069","0.13470142500183802","0.12401782874249355",FALSE
"550","GOTERM_MF_FAT","GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","49","5.201698513800425","0.013645931083989659","TOP2A, ERCC6L, MCM7, CHD3, KIF11, TTF2, KIF15, TUBB5, TUBA1A, KIF1A, HELLS, ENTPD1, DDX11, KIF23, ATP1B2, KIF22, EEF1A1, TUBB2B, RAD51C, KIFC1, KATNAL2, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, KIF20B, MCM2, MYH7, ABCG2, FHIT, GNAI1, BRIP1, SNX29, GNG2, FIGNL1, RAD54L, MYH10, MYH7B, ATP8B2, ABCA4, ATAD2, SMARCA1, CENPE, RAD51, KIF26B, GNB4, RAD18","739","790","16866","1.4155872629793942","0.9999999489340922","0.1365180545990427","0.12569037569789213",FALSE
"551","GOTERM_MF_FAT","GO:0016817~hydrolase activity, acting on acid anhydrides","49","5.201698513800425","0.014143575516718607","TOP2A, ERCC6L, MCM7, CHD3, KIF11, TTF2, KIF15, TUBB5, TUBA1A, KIF1A, HELLS, ENTPD1, DDX11, KIF23, ATP1B2, KIF22, EEF1A1, TUBB2B, RAD51C, KIFC1, KATNAL2, RHOJ, MCM3, MCM4, MCM5, KIF2C, MCM6, KIF20B, MCM2, MYH7, ABCG2, FHIT, GNAI1, BRIP1, SNX29, GNG2, FIGNL1, RAD54L, MYH10, MYH7B, ATP8B2, ABCA4, ATAD2, SMARCA1, CENPE, RAD51, KIF26B, GNB4, RAD18","739","793","16866","1.4102319517701405","0.999999972438308","0.1365180545990427","0.12569037569789213",FALSE
"552","GOTERM_MF_FAT","GO:0004674~protein serine/threonine kinase activity","30","3.1847133757961785","0.032746613556520573","DYRK2, NRK, STK39, PRKAG2, BUB1B, AURKB, AURKA, STK3, CHEK1, PBK, PDK3, RIOK1, MAP2K6, PLK4, CAMK1D, PRKCE, PLK2, TNK2, HUNK, CDC7, VRK1, PASK, CIT, DBF4, CDK6, MELK, CDK2, CDK1, CDK14, CAMK1G","739","462","16866","1.4819956768535931","1.0","0.26717532601560223","0.24598480547307283",TRUE
"553","GOTERM_MF_FAT","GO:0042623~ATPase activity, coupled","20","2.1231422505307855","0.09665301169687748","TOP2A, MCM7, ATP8B2, DDX11, ABCA4, CHD3, ATP1B2, TTF2, SMARCA1, BRIP1, RAD51, RAD51C, KATNAL2, FIGNL1, MCM4, MCM6, MYH10, RAD18, MYH7, ABCG2","739","314","16866","1.4536772881239066","1.0","0.6494869961828635","0.5979741273114508",TRUE
"554","GOTERM_CC_FAT","GO:0043005~neuron projection","90","9.554140127388536","3.616017693002917E-4","ROBO2, CPNE5, GRIK5, DENND1A, DOCK7, DIXDC1, GRIK3, PTPRK, PPP1R9A, ENO2, SLC8A1, PTPRF, IGF1R, ROBO1, EPS8, RBM3, SEPT6, UCHL1, ALCAM, SYNGAP1, SIPA1L1, OPHN1, BASP1, KHSRP, MYC, NCS1, DPYSL3, STMN1, KIF1A, UNC13B, EPHA7, ENTPD1, SLC38A1, SEMA6A, TPM3, ACTN1, ACTN4, SREBF2, CLDN5, MYL7, NOV, CTTN, FSCN1, ITGA8, EXOC4, ALDOC, PABPC1, ARHGEF2, ROR2, KIF20B, DBN1, CAMK1G, CX3CR1, DDC, SRC, STXBP1, NTM, SLC1A3, LPAR3, TULP1, SRI, CPLX2, RTN4, CACNA1H, CACNA1G, AURKA, CNN3, FLRT2, SV2A, CALD1, IGF2BP1, VTI1A, NCAM1, ATG7, MYH10, GRIA3, FARP1, SEPT11, BCL11B, SORT1, PLK2, TNK2, PTPN13, SNAP91, ARHGAP32, TPX2, STRN, VIM, ATXN10, AGRN","719","1253","14413","1.4398489522225935","0.2273033095950011","0.006610822090028409","0.005952521433097108",TRUE
"555","GOTERM_CC_FAT","GO:0097458~neuron part","111","11.78343949044586","4.073081828504865E-4","CPNE5, DIXDC1, ENO2, SLC8A1, IGF1R, EPS8, ALCAM, SYNGAP1, OPHN1, BASP1, KHSRP, MYC, STMN1, DPYSL3, FAM65B, PPFIA4, UNC13B, EPHA7, SMARCC1, ENTPD1, SLC38A1, SEMA6A, SLC6A17, TPM3, ACTN1, ACTN4, CLDN5, MYL7, FSCN1, ROR2, KIF20B, ASTN2, DNMT1, NTM, STXBP1, SLC1A3, LPAR3, CPLX2, CACNA1H, RTN4, CACNA1G, CNN3, FLRT2, CALD1, VTI1A, ATG7, MYH10, GRIA3, LYN, BCL11B, BCL11A, TNK2, PLK2, ABCA4, SNAP91, ARHGAP32, TPX2, PPP1R1B, STRN, ROBO2, GRIK5, DENND1A, DOCK7, SLC40A1, GRIK3, PTPRK, PPP1R9A, PTPRF, ROBO1, RBM3, SEPT6, UCHL1, SIPA1L1, NCS1, NCK2, BBS7, KIF1A, SHROOM2, YWHAZ, SREBF2, CIT, NOV, CTTN, DNAJC6, ITGA8, EXOC4, ALDOC, PABPC1, ARHGEF2, DBN1, CAMK1G, CX3CR1, DDC, SRC, NRXN3, TULP1, SRI, AURKA, ERBB4, SV2A, IGF2BP1, NCAM1, SMARCE1, FARP1, RRM1, SEPT11, SORT1, PTPN13, VIM, ATXN10, AGRN","719","1620","14413","1.3735151702467419","0.2520879542156951","0.007083188643229192","0.0063778500826832275",FALSE
"556","GOTERM_CC_FAT","GO:0098794~postsynapse","40","4.246284501061571","5.236129653234674E-4","SRC, GRIK5, GRIK3, SLC1A3, SRI, PPP1R9A, RTN4, SLC8A1, CNN3, EPS8, SIPA1L1, SYNGAP1, OPHN1, ERBB4, CALD1, NCS1, ERBB2, IGF2BP1, NCK2, MYH10, GRIA3, LYN, FARP1, ENTPD1, EPHA7, SEPT11, BCL11A, ACTN1, YWHAZ, SNAP91, ARHGAP32, MYL7, CTTN, NBEA, DNAJC6, ITGA8, EXOC4, STRN, ARHGEF2, DBN1","719","449","14413","1.7858260204255476","0.3116334592544233","0.008729385776819741","0.007860120152480048",FALSE
"557","GOTERM_CC_FAT","GO:0060076~excitatory synapse","27","2.8662420382165608","5.74823635664868E-4","SRC, GRIK5, NTM, PPP1R9A, PTPRF, RTN4, CNN3, EPS8, SIPA1L1, SYNGAP1, ERBB4, CALD1, NCS1, NCK2, GRIA3, LYN, ENTPD1, BCL11A, YWHAZ, SNAP91, ARHGAP32, DNAJC6, ITGA8, EXOC4, STRN, ARHGEF2, DBN1","719","260","14413","2.081689312078742","0.3363279107046677","0.009314755732478428","0.008387199411291938",FALSE
"558","GOTERM_CC_FAT","GO:0043197~dendritic spine","19","2.0169851380042463","6.582013924209167E-4","FARP1, SEPT11, ACTN1, SLC1A3, SRI, PPP1R9A, SLC8A1, CNN3, ARHGAP32, MYL7, SIPA1L1, OPHN1, CTTN, CALD1, IGF2BP1, STRN, MYH10, DBN1, GRIA3","719","154","14413","2.4731950941964853","0.37465520337686886","0.01020212158252421","0.009186202042048447",FALSE
"559","GOTERM_CC_FAT","GO:0044309~neuron spine","19","2.0169851380042463","7.673045417634212E-4","FARP1, SEPT11, ACTN1, SLC1A3, SRI, PPP1R9A, SLC8A1, CNN3, ARHGAP32, MYL7, SIPA1L1, OPHN1, CTTN, CALD1, IGF2BP1, STRN, MYH10, DBN1, GRIA3","719","156","14413","2.4414874647837097","0.4214892426719823","0.011640173154836581","0.01048105352791737",FALSE
"560","GOTERM_CC_FAT","GO:0045202~synapse","66","7.006369426751593","7.88956367209022E-4","GRIK5, DENND1A, SLC40A1, GRIK3, PPP1R9A, ENO2, SLC8A1, PTPRF, EPS8, SEPT6, SYNGAP1, SIPA1L1, OPHN1, NCS1, NCK2, PPFIA4, UNC13B, EPHA7, POSTN, ENTPD1, SLC6A17, ACTN1, YWHAZ, MYL7, CTTN, DNAJC6, ITGA8, EXOC4, ARHGEF2, PDZRN3, DBN1, DDC, SRC, STXBP1, NTM, NRXN3, SLC1A3, TULP1, PTN, SRI, CPLX2, THBS4, RTN4, CNN3, FLRT2, ERBB4, SV2A, CALD1, ERBB2, IGF2BP1, VTI1A, MYH10, GRIA3, LYN, FARP1, SEPT11, DTNB, BCL11A, SNAP91, ARHGAP32, CD24A, SDK1, NBEA, STRN, AGRN, SNTB1","719","876","14413","1.5103073141920857","0.4303584130745147","0.01171928937125068","0.01055229141142067",TRUE
"561","GOTERM_CC_FAT","GO:0014069~postsynaptic density","25","2.6539278131634823","8.688711980877975E-4","SRC, GRIK5, PPP1R9A, RTN4, CNN3, EPS8, SIPA1L1, SYNGAP1, ERBB4, CALD1, NCS1, NCK2, GRIA3, LYN, ENTPD1, BCL11A, YWHAZ, SNAP91, ARHGAP32, DNAJC6, ITGA8, EXOC4, STRN, ARHGEF2, DBN1","719","239","14413","2.0968511589201646","0.46193421822155945","0.012390103284731991","0.01115630618344732",TRUE
"562","GOTERM_CC_FAT","GO:0099572~postsynaptic specialization","25","2.6539278131634823","8.688711980877975E-4","SRC, GRIK5, PPP1R9A, RTN4, CNN3, EPS8, SIPA1L1, SYNGAP1, ERBB4, CALD1, NCS1, NCK2, GRIA3, LYN, ENTPD1, BCL11A, YWHAZ, SNAP91, ARHGAP32, DNAJC6, ITGA8, EXOC4, STRN, ARHGEF2, DBN1","719","239","14413","2.0968511589201646","0.46193421822155945","0.012390103284731991","0.01115630618344732",FALSE
"563","GOTERM_CC_FAT","GO:0044297~cell body","56","5.9447983014862","0.0011469513672648453","CPNE5, GRIK5, DENND1A, DIXDC1, GRIK3, PTPRK, PPP1R9A, ENO2, PTPRF, IGF1R, ROBO1, UCHL1, ALCAM, TUBB5, SIPA1L1, KHSRP, DPYSL3, KIF1A, EPHA7, ENTPD1, SHROOM2, CIT, NOV, RBP1, ITGA8, EXOC4, ARHGEF2, ROR2, ASTN2, EZR, DBN1, CX3CR1, DDC, DNMT1, SLC1A3, CPLX2, RTN4, CACNA1H, CACNA1G, AURKA, CNN3, CALD1, VTI1A, NCAM1, MYH10, GRIA3, RRM1, SORT1, TNK2, PTPN13, TPX2, PPP1R1B, GNB4, STRN, VIM, ATXN10","719","724","14413","1.550511376297651","0.5587949998507289","0.015144006015922865","0.01363597736637094",FALSE
"564","GOTERM_CC_FAT","GO:0044456~synapse part","53","5.626326963906582","0.0022661019501491377","GRIK5, DENND1A, SLC40A1, GRIK3, PPP1R9A, ENO2, SLC8A1, EPS8, SEPT6, SYNGAP1, SIPA1L1, OPHN1, NCS1, NCK2, PPFIA4, UNC13B, EPHA7, ENTPD1, SLC6A17, ACTN1, YWHAZ, MYL7, CTTN, DNAJC6, ITGA8, EXOC4, ARHGEF2, DBN1, DDC, SRC, STXBP1, NRXN3, SLC1A3, SRI, CPLX2, RTN4, CNN3, ERBB4, SV2A, CALD1, ERBB2, IGF2BP1, VTI1A, MYH10, GRIA3, LYN, FARP1, SEPT11, BCL11A, SNAP91, ARHGAP32, NBEA, STRN","719","697","14413","1.5242934651386928","0.80161866498642","0.025245792038380236","0.022731835187433536",TRUE
"565","GOTERM_CC_FAT","GO:0036477~somatodendritic compartment","66","7.006369426751593","0.0026278846801777132","CPNE5, GRIK5, DENND1A, DIXDC1, GRIK3, PTPRK, PPP1R9A, ENO2, SLC8A1, PTPRF, IGF1R, ROBO1, RBM3, UCHL1, ALCAM, SYNGAP1, SIPA1L1, OPHN1, KHSRP, NCS1, KIF1A, EPHA7, ENTPD1, ACTN1, SHROOM2, SREBF2, CIT, MYL7, NOV, CTTN, FSCN1, ITGA8, EXOC4, PABPC1, ARHGEF2, ROR2, ASTN2, DBN1, CX3CR1, DDC, DNMT1, SLC1A3, SRI, CPLX2, RTN4, CACNA1H, CACNA1G, AURKA, CNN3, CALD1, IGF2BP1, VTI1A, NCAM1, MYH10, GRIA3, FARP1, RRM1, SEPT11, SORT1, PLK2, TNK2, ARHGAP32, TPX2, PPP1R1B, STRN, ATXN10","719","921","14413","1.4365137972120163","0.846820984925848","0.028128402019583797","0.025327397049891724",FALSE
"566","GOTERM_CC_FAT","GO:0043025~neuronal cell body","49","5.201698513800425","0.002967730089937768","CPNE5, GRIK5, DENND1A, DIXDC1, GRIK3, PTPRK, PPP1R9A, ENO2, PTPRF, IGF1R, ROBO1, UCHL1, ALCAM, SIPA1L1, KHSRP, KIF1A, EPHA7, ENTPD1, SHROOM2, CIT, NOV, ITGA8, EXOC4, ARHGEF2, ROR2, ASTN2, DBN1, CX3CR1, DDC, DNMT1, SLC1A3, CPLX2, RTN4, CACNA1H, CACNA1G, AURKA, CNN3, CALD1, VTI1A, NCAM1, MYH10, GRIA3, RRM1, SORT1, TNK2, TPX2, PPP1R1B, STRN, ATXN10","719","639","14413","1.5371658167207543","0.8798648146908024","0.030666544262690273","0.027612793010725323",FALSE
"567","GOTERM_CC_FAT","GO:0030425~dendrite","43","4.564755838641188","0.03895383768898504","GRIK5, DENND1A, GRIK3, SLC1A3, PTPRK, SRI, PPP1R9A, CPLX2, CACNA1H, SLC8A1, CACNA1G, CNN3, RBM3, ALCAM, SIPA1L1, SYNGAP1, OPHN1, CALD1, KHSRP, NCS1, IGF2BP1, MYH10, GRIA3, FARP1, EPHA7, SEPT11, SORT1, PLK2, TNK2, ACTN1, SREBF2, ARHGAP32, MYL7, NOV, CTTN, FSCN1, EXOC4, STRN, ROR2, PABPC1, ARHGEF2, ATXN10, DBN1","719","637","14413","1.3531767259166423","0.9999999999995026","0.2394317782090201","0.2155893430717965",TRUE
"568","GOTERM_BP_FAT","GO:0007093~mitotic cell cycle checkpoint","18","1.910828025477707","1.4068703496468629E-5","TOP2A, STIL, ZWILCH, PLK2, BUB1B, PML, CENPE, CCND1, CHEK1, CDK1, CASP2, CEP192, KNTC1, TOPBP1, CLSPN, MAD1L1, SOX4, MAD2L1","789","117","17911","3.492444184459394","0.08841708193593334","4.47140098083416E-4","4.154685240285639E-4",FALSE
"569","GOTERM_BP_FAT","GO:1901991~negative regulation of mitotic cell cycle phase transition","18","1.910828025477707","1.9751725424473917E-5","STIL, BUB1B, SLFN9, PML, ZFP36L1, CENPE, CCND1, CHEK1, CDK1, CASP2, CEP192, TOPBP1, CLSPN, MAD1L1, SOX4, E2F7, EZH2, MAD2L1","789","120","17911","3.4051330798479085","0.12187615067637758","5.749849626885571E-4","5.342579536274737E-4",FALSE
"570","GOTERM_BP_FAT","GO:0031570~DNA integrity checkpoint","13","1.3800424628450108","0.002810273122252726","TOP2A, H2AFX, BRCA1, PML, CCND1, CHEK1, E2F1, CDK1, CASP2, INTS7, TOPBP1, CLSPN, SOX4","789","108","17911","2.7325141998779516","0.9999999909239716","0.03675703155328168","0.03415347832272547",FALSE
"571","GOTERM_BP_FAT","GO:0000077~DNA damage checkpoint","12","1.2738853503184715","0.004474663401136137","CCND1, H2AFX, CHEK1, E2F1, CDK1, CASP2, INTS7, TOPBP1, CLSPN, BRCA1, SOX4, PML","789","100","17911","2.724106463878327","0.9999999999998471","0.05294750092819181","0.049197153545225185",FALSE
"572","GOTERM_BP_FAT","GO:0044774~mitotic DNA integrity checkpoint","8","0.8492569002123143","0.015832151337544113","TOP2A, CCND1, CDK1, CASP2, TOPBP1, CLSPN, SOX4, PML","789","60","17911","3.0267849598648073","1.0","0.1359787515009174","0.1263471816271634",FALSE
"573","GOTERM_BP_FAT","GO:0044773~mitotic DNA damage checkpoint","6","0.6369426751592357","0.08268353957276703","CCND1, CDK1, CASP2, TOPBP1, SOX4, PML","789","53","17911","2.5699117583757802","1.0","0.44588115315511007","0.41429875197403676",FALSE
"574","GOTERM_BP_FAT","GO:0007098~centrosome cycle","13","1.3800424628450108","8.614715413260669E-5","PLK4, NPM1, STIL, PLK2, KIF11, BRCA1, AURKA, KIFC1, CHEK1, CDK2, CEP72, CEP192, CNTROB","789","74","17911","3.987993697119173","0.43270322062552014","0.0020387126871885593","0.0018943077453691536",FALSE
"575","GOTERM_BP_FAT","GO:0051298~centrosome duplication","10","1.0615711252653928","2.9167470451358984E-4","PLK4, NPM1, STIL, KIFC1, PLK2, CDK2, CEP72, CEP192, CNTROB, BRCA1","789","50","17911","4.540177439797211","0.8533196433114036","0.005814932972711842","0.005403052935429014",FALSE
